id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1614199483599921152,1614199483599921152,2023-01-14 16:55:21 WIB,2023-01-14,16:55:21,+0700,1356985175633092608,babanggoo,Babang,,"Keren, IKN akan menjadi kota cerdas hijau, indah dan berkelanjutan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/iy2rgXOZ1E",in,[],[],['https://pbs.twimg.com/media/FmbJ4BHXgAUB7Rt.png'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/babanggoo/status/1614199483599921152,False,,1,https://pbs.twimg.com/media/FmbJ4BHXgAUB7Rt.png,,,,,,,[],,,,
1614174671125217280,1614174671125217280,2023-01-14 15:16:46 WIB,2023-01-14,15:16:46,+0700,1555486850244288513,cerdasberopini,Cerdas Beropini 🇮🇩,,Ganjar Peduli Pesantren  Rahajeng Kuningan Liga 2 Kota Dear Jodoh Peka Jeruk Phi Bai Arema Chaewon   テーマクロニクル リーディング クラップ収録 アブレイズ リスニング わかちこP Aoka Fajri Alvin   クマムシ DX三日月宗近 マリアエレーナ アイコンテーラー アートハウス Fadia iNews Dots  https://t.co/Y0t0Uwktvo,ja,[],[],['https://pbs.twimg.com/media/FmazKp3aEAAR67M.jpg'],0,1,1,[],[],https://twitter.com/CerdasBeropini/status/1614174671125217280,False,,1,https://pbs.twimg.com/media/FmazKp3aEAAR67M.jpg,,,,,,,[],,,,
1614148878193889280,1614148878193889280,2023-01-14 13:34:16 WIB,2023-01-14,13:34:16,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,Kota cerdas masa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/3jWYkHVNwh,in,[],[],['https://pbs.twimg.com/media/Fmab2a7XkAA73XB.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1614148878193889280,False,,1,https://pbs.twimg.com/media/Fmab2a7XkAA73XB.jpg,,,,,,,[],,,,
1614148856039759872,1614148856039759872,2023-01-14 13:34:11 WIB,2023-01-14,13:34:11,+0700,1143373032880144384,bnnsingkawang,Info Bnn Kota Singkawang,,"KERJA CEPAT, KERJA HEBAT,KERJA CERDAS, BNNK SINGKAWANG SIAP SIAGA MELAKSANAKAN PROGRAM KERJA P4GN 2023  https://t.co/f6kPlJT11N       #warondrugs #speedupneverletup #indonesiabersinar",in,[],['https://www.instagram.com/reel/CnYoysKu8NZ/?utm_source=ig_web_copy_link'],[],0,0,5,"['warondrugs', 'speedupneverletup', 'indonesiabersinar']",[],https://twitter.com/BnnSingkawang/status/1614148856039759872,False,,0,,,,,,,,[],,,,
1614148848774938628,1614148848774938628,2023-01-14 13:34:09 WIB,2023-01-14,13:34:09,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,Kota dunia yang sangat cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/oanBvBrc0a,in,[],[],['https://pbs.twimg.com/media/Fmab0sVWAAAGDtu.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1614148848774938628,False,,1,https://pbs.twimg.com/media/Fmab0sVWAAAGDtu.jpg,,,,,,,[],,,,
1614148844224237569,1614148844224237569,2023-01-14 13:34:08 WIB,2023-01-14,13:34:08,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN kota dunia cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/DDMrEU0pBV,in,[],[],['https://pbs.twimg.com/media/Fmab0dvXEAA5bWM.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1614148844224237569,False,,1,https://pbs.twimg.com/media/Fmab0dvXEAA5bWM.jpg,,,,,,,[],,,,
1614148839493050369,1614148839493050369,2023-01-14 13:34:07 WIB,2023-01-14,13:34:07,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN Kota cerdas dimasa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/rMQ8JiFdV8,in,[],[],['https://pbs.twimg.com/media/Fmab0L8XoAAUEWL.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1614148839493050369,False,,1,https://pbs.twimg.com/media/Fmab0L8XoAAUEWL.jpg,,,,,,,[],,,,
1614148832614404102,1614148832614404102,2023-01-14 13:34:05 WIB,2023-01-14,13:34:05,+0700,1413405180427603972,rengginangmas,Rengginangnya Mas,,IKN Nusantara kota cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/Gq9e2MbI2j,in,[],[],['https://pbs.twimg.com/media/FmabzyLXgAI2q2T.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/RengginangMas/status/1614148832614404102,False,,1,https://pbs.twimg.com/media/FmabzyLXgAI2q2T.jpg,,,,,,,[],,,,
1614145347974008832,1614145347974008832,2023-01-14 13:20:14 WIB,2023-01-14,13:20:14,+0700,2503106840,mariodelfonso,Oabat Paracetamol,,"IKN Kota Hijau dan Kota Cerdas, Pemuda Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/o1aGMJBbDC",in,[],[],['https://pbs.twimg.com/media/FmaYo7vWIAA2Zak.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/mariodelfonso/status/1614145347974008832,False,,1,https://pbs.twimg.com/media/FmaYo7vWIAA2Zak.jpg,,,,,,,[],,,,
1614093532679274496,1613901933177368579,2023-01-14 09:54:21 WIB,2023-01-14,09:54:21,+0700,1321525114798665728,cerdas_comm,unknown,,@kegblgnunfaedh Kota para ketua,in,[],[],[],0,0,0,[],[],https://twitter.com/cerdas_comm/status/1614093532679274496,False,,0,,,,,,,,"[{'screen_name': 'kegblgnunfaedh', 'name': 'Kegoblogan.Unfaedah', 'id': '1172167188800655360'}]",,,,
1614084691459715072,1614084691459715072,2023-01-14 09:19:13 WIB,2023-01-14,09:19:13,+0700,80209432,heikenzhi,Kenzhi KRSMA,,"Salut buat mak mak rombongan acara putih putih, yang ngasih pipis anaknya di pohon di area lapangan banteng..sungguh cerdas dan beradab orang kota ini..",in,[],[],[],0,0,0,[],[],https://twitter.com/heikenzhi/status/1614084691459715072,False,,0,,,,,,,,[],,,,
1614070352833056769,1614070352833056769,2023-01-14 08:22:14 WIB,2023-01-14,08:22:14,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/BWEzKhQAPC",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmZUbjaaUAEPj1U.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1614070352833056769,False,,1,https://pbs.twimg.com/media/FmZUbjaaUAEPj1U.jpg,,,,,,,[],,,,
1614062189392039937,1614050043069337602,2023-01-14 07:49:48 WIB,2023-01-14,07:49:48,+0700,2907040202,anggita_lung,Loli,,@Akomeng6 @AlshaibaShihab IKN Nusantara dirancang sebagai kota cerdas,in,[],[],[],0,0,0,[],[],https://twitter.com/Anggita_lung/status/1614062189392039937,False,,0,,,,,,,,"[{'screen_name': 'Akomeng6', 'name': 'A_komeng_🎧_🎧_', 'id': '1381997510005202945'}, {'screen_name': 'AlshaibaShihab', 'name': 'ALSHA 🌺🌼', 'id': '1153460550'}]",,,,
1613943776833339392,1613276871470481408,2023-01-13 23:59:16 WIB,2023-01-13,23:59:16,+0700,1479064593892667392,fatonikemranjen,Fatoni Kemranjen,,"@baliandra2 Orang pandai belum tentu bener. Coba klu memang seorang ahli hukum, knp jokowi dari dulu lolos dari wali kota, gubernur, presiden apa semua panitia seleksi goblog semua. Coba pikir yg cerdas. Biar g kaya orang g berpendidikan.",in,[],[],[],0,0,0,[],[],https://twitter.com/FatoniKemranjen/status/1613943776833339392,False,,0,,,,,,,,"[{'screen_name': 'baliandra2', 'name': 'baliandra', 'id': '1337026329879793666'}]",,,,
1613929121666723841,1613929121666723841,2023-01-13 23:01:02 WIB,2023-01-13,23:01:02,+0700,1330720069211410433,deztrontech,Deztron Technology,,"Deztron Technology adalah produk teknologi terdepan dan bergaransi yang hemat dan cerdas untuk membuat anda lebih bahagia . . 📌 Jl. T. Nyak Arief No.17-20, Jeulingke, Kec. Syiah Kuala, Kota Banda Aceh. 📞 0823-7077-6094 📧 deztrontechnologi@gmail.com ✔️  https://t.co/kt0biCqsyO  https://t.co/Y3Hxo6mDld",in,[],['http://www.deztron.com'],['https://pbs.twimg.com/media/FmXT-v8aAAA9iZk.jpg'],0,0,0,[],[],https://twitter.com/DeztronTech/status/1613929121666723841,False,,1,https://pbs.twimg.com/media/FmXT-v8aAAA9iZk.jpg,,,,,,,[],,,,
1613908764801007619,1613908764801007619,2023-01-13 21:40:09 WIB,2023-01-13,21:40:09,+0700,1471842429049339905,adm61481192,Adm,,Oposisi silakan urusan dalam negeri jgn bawa kenegara org yg di bahas itu sama dgn saat opm dan gam prilakunya .indonesia timur wajib di bangun dgn jln pindah ibu kota negara .coba cerdas cara pandang nya jgn sakiti rakyat kalimantan dan indonesia timur,in,[],[],[],1,0,0,[],[],https://twitter.com/Adm61481192/status/1613908764801007619,False,https://twitter.com/IsoWira/status/1613790362065338368,0,,,,,,,,[],,,,
1613898170957955074,1613897525890789376,2023-01-13 20:58:03 WIB,2023-01-13,20:58:03,+0700,877037322918699008,pt_indrakarya,PT. Indra Karya,,"Pusat pemerintahan dengan tata kelola yang efektif, efisien, dan cerdas; Pusat pengembangan ekonomi baru; serta (6) Kota yang sehat, aman dan nyaman.",in,[],[],[],1,0,0,[],[],https://twitter.com/PT_IndraKarya/status/1613898170957955074,False,,0,,,,,,,,[],,,,
1613898120051687426,1613897525890789376,2023-01-13 20:57:51 WIB,2023-01-13,20:57:51,+0700,877037322918699008,pt_indrakarya,PT. Indra Karya,,"IKN yang akan dibangun mempunyai lima ciri utama yakni terdiri dari Identitas nasional; Kota yang cerdas, hijau, dan berkelanjutan; Kota yang modern dengan standar internasional;",in,[],[],[],1,0,0,[],[],https://twitter.com/PT_IndraKarya/status/1613898120051687426,False,,0,,,,,,,,[],,,,
1613855124866371592,1613855092628914177,2023-01-13 18:07:00 WIB,2023-01-13,18:07:00,+0700,853198743486648320,sedalamnya,"Damai,",,"Sampai bertemu Mada Dwipantara, pemuda cerdas berbudi baik yang dipandang sebelah mata karena dari kolong kota, rasanya ia ingin ganti nama jadi Ani Dwipantara.  https://t.co/bieX1RmH6E",in,[],[],['https://pbs.twimg.com/media/FmWQquHakAES7QU.jpg'],0,1,1,[],[],https://twitter.com/sedalamnya/status/1613855124866371592,False,,1,https://pbs.twimg.com/media/FmWQquHakAES7QU.jpg,,,,,,,[],,,,
1613815572030164992,1613815572030164992,2023-01-13 15:29:50 WIB,2023-01-13,15:29:50,+0700,1580141938740965376,kudha_puthi,Kudaputhi 🇮🇩|,,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/bo9E7XwNU5",in,[],[],['https://pbs.twimg.com/media/FmVstDqaEAAIIH0.png'],0,0,1,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Kudha_Puthi/status/1613815572030164992,False,,1,https://pbs.twimg.com/media/FmVstDqaEAAIIH0.png,,,,,,,[],,,,
1613815143246495746,1613815143246495746,2023-01-13 15:28:08 WIB,2023-01-13,15:28:08,+0700,808954807620751360,bangputeraa,Putera,,IKN Nusantara Kota dunia yang sangat cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/PsxNeCrj4J,in,[],[],['https://pbs.twimg.com/media/FmVsTnHakAA4-nE.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/bangputeraa/status/1613815143246495746,False,,1,https://pbs.twimg.com/media/FmVsTnHakAA4-nE.jpg,,,,,,,[],,,,
1613814836156321793,1613814836156321793,2023-01-13 15:26:54 WIB,2023-01-13,15:26:54,+0700,808954807620751360,bangputeraa,Putera,,IKN Kota cerdas dimasa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/dk72ow5TDs,in,[],[],['https://pbs.twimg.com/media/FmVsCSRacAAxmZX.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/bangputeraa/status/1613814836156321793,False,,1,https://pbs.twimg.com/media/FmVsCSRacAAxmZX.jpg,,,,,,,[],,,,
1613814407460536321,1613814407460536321,2023-01-13 15:25:12 WIB,2023-01-13,15:25:12,+0700,1564853994476150785,rheba16600353,Rheba,,IKN Nusantara kota cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/77HUrEMcrZ,in,[],[],['https://pbs.twimg.com/media/FmVrpr1X0AAB-R4.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Rheba16600353/status/1613814407460536321,False,,1,https://pbs.twimg.com/media/FmVrpr1X0AAB-R4.jpg,,,,,,,[],,,,
1613814403022872576,1613814403022872576,2023-01-13 15:25:11 WIB,2023-01-13,15:25:11,+0700,1564853994476150785,rheba16600353,Rheba,,Kota dunia yang sangat cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/kf1dPhyw1q,in,[],[],['https://pbs.twimg.com/media/FmVrpbaWIAAQ-30.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Rheba16600353/status/1613814403022872576,False,,1,https://pbs.twimg.com/media/FmVrpbaWIAAQ-30.jpg,,,,,,,[],,,,
1613814393279582211,1613814393279582211,2023-01-13 15:25:09 WIB,2023-01-13,15:25:09,+0700,1564853994476150785,rheba16600353,Rheba,,Kota cerdas masa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/xNmncVIcRo,in,[],[],['https://pbs.twimg.com/media/FmVro3OWIAMScao.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Rheba16600353/status/1613814393279582211,False,,1,https://pbs.twimg.com/media/FmVro3OWIAMScao.jpg,,,,,,,[],,,,
1613814383297138691,1613814383297138691,2023-01-13 15:25:06 WIB,2023-01-13,15:25:06,+0700,1564853994476150785,rheba16600353,Rheba,,IKN kota dunia cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/3vO2ErwxEY,in,[],[],['https://pbs.twimg.com/media/FmVroQTWAAEfW-s.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Rheba16600353/status/1613814383297138691,False,,1,https://pbs.twimg.com/media/FmVroQTWAAEfW-s.jpg,,,,,,,[],,,,
1613814379786506241,1613814379786506241,2023-01-13 15:25:06 WIB,2023-01-13,15:25:06,+0700,1564853994476150785,rheba16600353,Rheba,,IKN Kota cerdas dimasa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/nElqXKkAGc,in,[],[],['https://pbs.twimg.com/media/FmVroDVXoAAIMvA.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/Rheba16600353/status/1613814379786506241,False,,1,https://pbs.twimg.com/media/FmVroDVXoAAIMvA.jpg,,,,,,,[],,,,
1613805382807478274,1613805382807478274,2023-01-13 14:49:20 WIB,2023-01-13,14:49:20,+0700,1124315581451096064,lpkatomohon1,lpkatomohon,,"Kepala LPKA Tomohon Terima Kunjungan BPS Kota Tomohon  Berita Selengkapnya ⤵️  https://t.co/nByfPr0FwG  #RonaldLumbuun #KumhamSemakinPasti #KemenkumhamSulut #LPKATomohon  LPKA TOMOHON CEKATAN* Cerdas, Edukatif, Kreatif, Terampil, Aman, Netral  https://t.co/FLo3lKSEQL",in,[],['https://lpkatomohon.kemenkumham.go.id/?view=article&id=648'],['https://pbs.twimg.com/media/FmVjcE3akAEqnN2.jpg'],0,0,0,"['ronaldlumbuun', 'kumhamsemakinpasti', 'kemenkumhamsulut', 'lpkatomohon']",[],https://twitter.com/lpkatomohon1/status/1613805382807478274,False,,1,https://pbs.twimg.com/media/FmVjcE3akAEqnN2.jpg,,,,,,,[],,,,
1613802804388167685,1613802804388167685,2023-01-13 14:39:06 WIB,2023-01-13,14:39:06,+0700,1564519185958334466,updatesivana,sivanakila 🇮🇩🇮🇩,,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/vBuzVuG0be",in,[],[],['https://pbs.twimg.com/media/FmVhGSPXoAIiA3Z.jpg'],0,0,2,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/updatesivana/status/1613802804388167685,False,,1,https://pbs.twimg.com/media/FmVhGSPXoAIiA3Z.jpg,,,,,,,[],,,,
1613800040824246273,1613800040824246273,2023-01-13 14:28:07 WIB,2023-01-13,14:28:07,+0700,1564519185958334466,updatesivana,sivanakila 🇮🇩🇮🇩,,"IKN Kota Hijau dan Kota Cerdas, Pemuda   Dukung Penuh IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/rScKmqYUTH",in,[],[],['https://pbs.twimg.com/media/FmVelcUXwAE_iK2.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/updatesivana/status/1613800040824246273,False,,1,https://pbs.twimg.com/media/FmVelcUXwAE_iK2.jpg,,,,,,,[],,,,
1613793065734492164,1613793065734492164,2023-01-13 14:00:24 WIB,2023-01-13,14:00:24,+0700,1568429659712540672,agussuharjo10,Agus Suharjo,,IKN kota dunia cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/3xQNKxpjj8,in,[],[],['https://pbs.twimg.com/media/FmVYPahXkAEmauD.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/AgusSuharjo10/status/1613793065734492164,False,,1,https://pbs.twimg.com/media/FmVYPahXkAEmauD.jpg,,,,,,,[],,,,
1613793052631384067,1613793052631384067,2023-01-13 14:00:21 WIB,2023-01-13,14:00:21,+0700,1568429659712540672,agussuharjo10,Agus Suharjo,,IKN Kota cerdas dimasa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/U7huyxCct1,in,[],[],['https://pbs.twimg.com/media/FmVYOowX0AEzk6b.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/AgusSuharjo10/status/1613793052631384067,False,,1,https://pbs.twimg.com/media/FmVYOowX0AEzk6b.jpg,,,,,,,[],,,,
1613793042149810178,1613793042149810178,2023-01-13 14:00:18 WIB,2023-01-13,14:00:18,+0700,1568429659712540672,agussuharjo10,Agus Suharjo,,Kota cerdas masa depan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/R2JgV7lWiq,in,[],[],['https://pbs.twimg.com/media/FmVYOD-XkAEb45Z.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/AgusSuharjo10/status/1613793042149810178,False,,1,https://pbs.twimg.com/media/FmVYOD-XkAEb45Z.jpg,,,,,,,[],,,,
1613793034491019265,1613793034491019265,2023-01-13 14:00:16 WIB,2023-01-13,14:00:16,+0700,1568429659712540672,agussuharjo10,Agus Suharjo,,Kota dunia yang sangat cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/q7cwlc4bmB,in,[],[],['https://pbs.twimg.com/media/FmVYNkIWYAEcXEw.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/AgusSuharjo10/status/1613793034491019265,False,,1,https://pbs.twimg.com/media/FmVYNkIWYAEcXEw.jpg,,,,,,,[],,,,
1613793033681526785,1613793033681526785,2023-01-13 14:00:16 WIB,2023-01-13,14:00:16,+0700,1568429659712540672,agussuharjo10,Agus Suharjo,,IKN Nusantara kota cerdas #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/UsGHJoyCMG,in,[],[],['https://pbs.twimg.com/media/FmVYNjWX0AMDN7e.jpg'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/AgusSuharjo10/status/1613793033681526785,False,,1,https://pbs.twimg.com/media/FmVYNjWX0AMDN7e.jpg,,,,,,,[],,,,
1613787703832625155,1613787703832625155,2023-01-13 13:39:05 WIB,2023-01-13,13:39:05,+0700,1413384686521380865,cakcilik,Cak Cilik,,"Keren, IKN akan menjadi kota cerdas hijau, indah dan berkelanjutan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia  https://t.co/dHNRGm4rdo",in,[],[],['https://pbs.twimg.com/media/FmVTXTTXoAAi2O7.png'],0,0,0,"['kotaduniauntuksemua', 'iknsejahterakanindonesia', 'iknpemerataanekonomi', 'ikntingkatkankesejahteraan', 'dukungiknnusantara', 'indonesiamaju', 'ibukotabarumendunia']",[],https://twitter.com/CakCilik/status/1613787703832625155,False,,1,https://pbs.twimg.com/media/FmVTXTTXoAAi2O7.png,,,,,,,[],,,,
